time,open,high,low,close,Volume,Volume MA,RSI,CCI,RVI,Histogram,MACD,Signal
1985-01-28T14:30:00Z,125,125,124.63,124.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985-02-04T14:30:00Z,126.22,128.65,126.22,128.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985-02-11T14:30:00Z,127.8,127.88,126.02,126.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985-02-18T14:30:00Z,125.09,125.48,124.95,124.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985-02-25T14:30:00Z,123.59,124.84,123.52,124.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985-03-04T14:30:00Z,125.11,125.11,119.79,119.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985-03-11T14:30:00Z,119.22,119.72,115.98,116.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985-03-18T14:30:00Z,116.61,117.84,116.61,117.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985-03-25T14:30:00Z,115.02,117.36,115.02,117.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985-04-01T14:30:00Z,118.72,118.72,115.97,115.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985-04-08T14:30:00Z,115.14,117.5,115.14,117.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985-04-15T14:30:00Z,117.74,118.84,117.74,118.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985-04-22T14:30:00Z,117,118.16,117,117.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985-04-29T13:30:00Z,116.23,116.23,114.36,115.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985-05-06T13:30:00Z,114.45,119.75,114.45,119.75,NaN,NaN,41.10787172011663,NaN,NaN,NaN,NaN,NaN
1985-05-13T13:30:00Z,120.17,121.66,119.56,121.66,NaN,NaN,45.214624732697025,NaN,NaN,NaN,NaN,NaN
1985-05-20T13:30:00Z,123.36,123.36,121.05,121.05,NaN,NaN,44.15559482343169,NaN,NaN,NaN,NaN,NaN
1985-05-27T13:30:00Z,119.56,119.64,118.72,119.64,NaN,NaN,41.72295233557641,NaN,NaN,NaN,NaN,NaN
1985-06-03T13:30:00Z,119.78,120.1,119.16,119.16,NaN,NaN,40.89693321846451,NaN,NaN,NaN,NaN,NaN
1985-06-10T13:30:00Z,119.05,119.05,114.61,115.45,NaN,NaN,35.11097478391349,-98.56610770976833,32.01837908043987,NaN,NaN,NaN
1985-06-17T13:30:00Z,114.76,115.8,114.56,115.8,NaN,NaN,36.03044301480526,-86.17452983958844,42.24569410565296,NaN,NaN,NaN
1985-06-24T13:30:00Z,117.3,122.14,117.3,122.14,NaN,NaN,49.88366213142131,72.42624732317046,51.67475660407387,NaN,NaN,NaN
1985-07-01T13:30:00Z,122.42,122.42,121.28,121.76,NaN,NaN,49.19598271882876,74.67955452826327,43.121590417854584,NaN,NaN,NaN
1985-07-08T13:30:00Z,120.86,122.84,120.31,122.84,NaN,NaN,51.25282953211114,112.89944297859904,51.803926913508135,NaN,NaN,NaN
1985-07-15T13:30:00Z,123.33,126.61,123.33,125.87,NaN,NaN,56.565820431244866,195.78585250483835,60.44184081861922,NaN,NaN,NaN
1985-07-22T13:30:00Z,125.47,125.89,125.11,125.5,NaN,NaN,55.76652556024929,156.64484700867774,49.119865938181384,NaN,1.1077359360108119,NaN
1985-07-29T13:30:00Z,123.09,124.55,123.09,124.45,NaN,NaN,53.45798362700089,114.47371604132009,40.040977476863745,NaN,1.2450511612837403,NaN
1985-08-05T13:30:00Z,123.28,123.28,121.17,121.72,NaN,NaN,47.905267388365786,43.11967130781138,33.070052691452275,NaN,1.120667919987227,NaN
1985-08-12T13:30:00Z,121.16,121.16,118.81,118.81,NaN,NaN,42.80175147939292,-29.774521835061034,27.505418807628267,NaN,0.7783087660371137,NaN
1985-08-19T13:30:00Z,118.29,120.38,118.29,119.17,NaN,NaN,43.60221663997885,-26.220318782496133,37.868705644212255,NaN,0.5299269928165131,NaN
1985-08-26T13:30:00Z,119.04,119.04,117.92,118.3,NaN,NaN,42.06995412316797,-50.775178350802406,33.191522836017924,NaN,0.25988512499048966,NaN
1985-09-02T13:30:00Z,117.57,117.57,116.53,117.19,NaN,NaN,40.13216885574739,-78.00401866650897,28.51876862740928,NaN,-0.04319480136881282,NaN
1985-09-09T13:30:00Z,117.47,117.47,114.19,114.19,NaN,NaN,35.387880063863264,-142.57079967044123,23.712193397199123,NaN,-0.5194745749965364,NaN
1985-09-16T13:30:00Z,113.33,114.01,111,114.01,NaN,NaN,35.11961497041135,-142.39786150344912,19.47440461816558,-1.298604973840562,-0.9010672799755639,0.39753769386499804
1985-09-23T13:30:00Z,115.07,115.07,110.89,111.13,NaN,NaN,31.062224212278366,-175.80153474193196,15.987466043736958,-1.4536389072760534,-1.4195109402300687,0.03412796704598464
1985-09-30T13:30:00Z,110.62,112.14,110.08,110.08,NaN,NaN,29.71436349512932,-167.02120619073239,13.271136345663828,-1.5419287048728465,-1.8932829140450735,-0.35135420917222704
1985-10-07T13:30:00Z,108.2,111.05,107.16,111.05,NaN,NaN,32.623011581914824,-127.44156260006368,26.087887028591837,-1.4513302257625367,-2.165516991375398,-0.7141867656128613
1985-10-14T13:30:00Z,113.19,114.74,113.19,114.32,NaN,NaN,41.42353421733315,-63.61951308713415,35.393830011278524,-1.1032688604968517,-2.093272841233926,-0.9900039807370742
1985-10-21T13:30:00Z,113.68,115.48,113.68,113.91,NaN,NaN,40.70562085039716,-63.518318750249776,31.251315899051775,-0.8444151279328802,-2.0455228906531744,-1.2011077627202942
1985-10-28T14:30:00Z,113.82,116.28,113.82,116.28,NaN,NaN,46.47981843370455,-26.56981436642477,38.5115144489578,-0.4757068534065554,-1.7957413294784885,-1.3200344760719331
1985-11-04T14:30:00Z,116.04,119.26,116.04,119.26,NaN,NaN,52.71506348394281,19.00272519702417,45.57853407352577,-0.017459170153272252,-1.3418584387635235,-1.3243992686102513
1985-11-11T14:30:00Z,120.4,122.17,120.4,122.17,NaN,NaN,57.87598352376006,66.5856741400674,53.600534178001894,0.468460535562111,-0.7388235991576124,-1.2072841347197234
