time,open,high,low,close,Volume,Volume MA,RSI,CCI,RVI,Histogram,MACD,Signal
1983-08-07T22:00:00Z,32.05,32.23,31.91,31.99,0,NaN,63.33423433859778,NaN,NaN,NaN,NaN,NaN
1983-08-14T22:00:00Z,31.99,32.04,31.7,31.72,0,NaN,59.00582157441717,NaN,NaN,NaN,NaN,NaN
1983-08-21T22:00:00Z,31.5,31.81,31.5,31.8,0,NaN,59.8807131903465,NaN,64.254546304447,NaN,NaN,NaN
1983-08-28T22:00:00Z,31.75,31.75,31.53,31.57,0,0,56.169185328802776,47.41753472222236,57.52826029897378,NaN,NaN,NaN
1983-09-04T22:00:00Z,31.48,31.48,31.2,31.21,0,0,50.855863281859094,6.079027355623331,50.8608345440044,NaN,NaN,NaN
1983-09-11T22:00:00Z,31.22,31.65,31.14,31.55,0,0,55.16912970266004,40.8882622488547,56.425372681688245,NaN,NaN,NaN
1983-09-18T22:00:00Z,31.33,31.42,31.2,31.3,0,0,51.58407338424142,5.203121873124535,49.318968356299884,NaN,NaN,NaN
1983-09-25T22:00:00Z,31.26,31.3,30.2,30.36,0,0,40.83825386092362,-133.67868191956222,39.70077015130451,NaN,NaN,NaN
1983-10-02T22:00:00Z,30.32,30.8,29.7,30.47,0,0,42.35167608996341,-121.98267919661042,52.079945037055786,NaN,NaN,NaN
1983-10-09T22:00:00Z,30.75,30.85,30.41,30.55,0,0,43.48400472546973,-118.57187112763242,61.190433036210514,NaN,-0.021148574510075235,NaN
1983-10-16T22:00:00Z,30.45,30.68,30.15,30.33,0,0,41.09356913828182,-151.78158260064816,50.13953676720768,NaN,-0.0777853706297158,NaN
1983-10-23T22:00:00Z,30.42,30.48,30.18,30.26,0,0,40.333808506698674,-147.78891403527638,41.41824503447783,NaN,-0.12685653145701892,NaN
1983-10-30T22:00:00Z,30.16,30.55,30.16,30.46,0,0,43.54539018805765,-102.31736056559333,50.278838439112114,NaN,-0.1479025231996971,NaN
1983-11-06T22:00:00Z,30.41,30.48,30.1,30.14,0,0,39.849506712779935,-121.57578919906032,43.255063785881156,NaN,-0.18823311475649618,NaN
1983-11-13T22:00:00Z,30.07,30.27,29.92,29.95,0,0,37.7981780145625,-121.18855009334185,37.19245799525174,NaN,-0.23284274501032698,NaN
