time,open,high,low,close,Volume,Volume MA,RSI,CCI,RVI,Histogram,MACD,Signal
2006-03-19T22:00:00Z,554.05,561.35,544.35,560.45,19447,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-03-26T22:00:00Z,560.45,589.55,558.65,583.65,21315,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-04-02T21:00:00Z,583.65,598.55,582.25,588.85,29976,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-04-09T21:00:00Z,588.85,604.2,588.85,596.65,25705,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-04-16T21:00:00Z,596.65,645.75,596.65,633.85,25920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-04-23T21:00:00Z,633.85,655.8,618.95,654.95,21477,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-04-30T21:00:00Z,654.95,685.3,651.1,683.55,26738,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-05-07T21:00:00Z,683.55,730.45,671.65,715.05,27399,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-05-14T21:00:00Z,715.05,720.35,650.9,658.45,28124,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-05-21T21:00:00Z,658.45,674.7,636.1,653.75,21635,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-05-28T21:00:00Z,653.75,665.35,619.3,638.15,18336,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-06-04T21:00:00Z,638.15,645.85,601.45,607.95,26563,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-06-11T21:00:00Z,607.95,612.05,542.25,581.15,20532,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-06-18T21:00:00Z,581.15,595.15,561.2,583.05,24617,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-06-25T21:00:00Z,583.05,616.55,577.05,615.85,21344,NaN,58.570544554455445,NaN,NaN,NaN,NaN,NaN
2006-07-02T21:00:00Z,615.85,637.7,615.8,629.25,13960,NaN,60.34129226282693,NaN,NaN,NaN,NaN,NaN
2006-07-09T21:00:00Z,629.25,667.8,620.6,664.15,22628,NaN,64.5866979655712,NaN,NaN,NaN,NaN,NaN
2006-07-16T21:00:00Z,664.15,677.15,615.75,619.75,21226,NaN,56.32575060869244,NaN,NaN,NaN,NaN,NaN
2006-07-23T21:00:00Z,619.75,641.6,602.35,634.75,17101,NaN,58.2677604954043,NaN,NaN,NaN,NaN,NaN
2006-07-30T21:00:00Z,634.75,656.3,628.95,646.45,16878,22546.05,59.77038727571369,40.78297286690459,NaN,NaN,NaN,NaN
2006-08-06T21:00:00Z,646.45,655.2,626.35,632.55,30166,23082,57.138183632519684,3.5567248897659773,NaN,NaN,NaN,NaN
2006-08-13T21:00:00Z,632.55,633.55,607.15,614.85,29589,23495.7,53.88404001869937,-46.24577812418769,53.4347820671247,NaN,NaN,NaN
2006-08-20T21:00:00Z,614.85,630.85,613.75,622.65,35414,23767.6,55.09766696740724,-32.44653538171154,58.08342662764067,NaN,NaN,NaN
2006-08-27T21:00:00Z,622.65,627.55,607.3,626.15,34085,24186.6,55.66152892666878,-28.262713103488213,61.24295909152776,NaN,NaN,NaN
2006-09-03T21:00:00Z,626.15,640.45,606.5,610.75,39506,24865.9,52.53549234485729,-67.16952509375885,56.15699300502249,NaN,NaN,NaN
2006-09-10T21:00:00Z,610.75,612.75,570.9,579.55,47620,26173.05,46.80079254131618,-137.54487488613796,49.40912117623236,NaN,-7.035758898034601,NaN
2006-09-17T21:00:00Z,579.55,592.7,572.2,589.65,33817,26527,48.75106025049206,-102.8878706616831,55.05558338934712,NaN,-8.73093690670862,NaN
2006-09-24T21:00:00Z,589.65,607.1,582.3,598.25,37914,27052.75,50.41783278065702,-72.68392930538361,60.377641265786764,NaN,-9.273530082658795,NaN
2006-10-01T21:00:00Z,598.25,604.15,559.7,574.05,45265,27909.8,45.89454597965606,-136.0323232323226,52.39705596875215,NaN,-11.523441772276101,NaN
2006-10-08T21:00:00Z,574.05,590.55,569.35,590.45,66740,30165.05,49.21946009161477,-74.36761112211785,57.915577827157826,NaN,-11.846609714030137,NaN
2006-10-15T21:00:00Z,590.45,602.75,586.15,591.55,71670,32831.75,49.443872417607366,-63.59835423850141,62.35125300721213,NaN,-11.877050583335631,NaN
2006-10-22T21:00:00Z,591.55,600.35,572.95,600.05,72505,35128.85,51.237157479899665,-33.24284887464947,66.27298269027916,NaN,-11.087486585403099,NaN
2006-10-29T22:00:00Z,600.05,629.35,598.25,627.55,77072,37955.85,56.600754717135224,51.03839374664799,70.04590750874058,NaN,-8.148796996306032,NaN
2006-11-05T22:00:00Z,627.55,636.9,613.55,628.55,77990,40624.5,56.78689254072685,49.560785164299666,73.54042997545986,3.7926066110700276,-5.673769004890346,-9.466375615960374
2006-11-12T22:00:00Z,628.55,632.9,613.95,621.95,76284,43371.5,55.10697619939644,24.24015744525583,64.35878126084,4.215914972409063,-4.196481900449044,-8.412396872858107
2006-11-19T22:00:00Z,621.95,640.15,620.45,637.95,45453,44946.15,58.32559599946682,78.05167390659726,69.2055415999172,5.358008060715074,-1.7148867969642652,-7.072894857679339
2006-11-26T22:00:00Z,637.95,650.15,633.05,645.55,67465,47188,59.799930134761766,112.62985237834924,73.78762797218468,6.34247072354902,0.8551935467569365,-5.487277176792084
2006-12-03T22:00:00Z,645.55,649.1,623.4,624.45,76295,49941.45,54.07968997175522,34.50297143990934,63.04986811449479,5.330503804677034,1.175852579054208,-4.154651225622826
2006-12-10T22:00:00Z,624.45,631.85,614.75,615.35,62343,52203.55,51.779239566873535,5.4042857680875285,55.57036920587745,3.8739251487341653,0.6877552102948812,-3.186169938439284
2006-12-17T22:00:00Z,615.35,624.55,611.85,621.05,48011,53760.2,53.12430842094914,33.58104598665617,60.22302567497467,3.1507006950557916,0.7522059303804554,-2.3984947646753363
2006-12-24T22:00:00Z,621.05,636.85,620.65,636.65,25759,53539.85,56.685370097672354,94.16419386745875,63.70797327631682,3.549654856448082,2.0385738058847664,-1.5110810505633157
2006-12-31T22:00:00Z,636.65,645.25,602.35,607.35,36459,53883.35,49.13526773576172,-20.02442002441865,58.495771487410956,1.757551510321147,0.685858337338118,-1.071693172983029
2007-01-07T22:00:00Z,607.35,627.75,604.15,627.05,47184,54471.85,53.60927140399041,55.44451203615277,62.07486346579434,1.8091404966907223,1.189732447880374,-0.6194080488103484
2007-01-14T22:00:00Z,627.05,636.6,620.25,635.25,44614,54998.3,55.369010949474436,83.38049424636942,65.59615532310073,2.2755892078542437,2.225078461007456,-0.05051074684678747
2007-01-21T22:00:00Z,635.25,654.8,632.35,646.05,48985,55472.25,57.647718529778665,110.16169550295487,69.23620329833376,3.1383513429579164,3.872428431850608,0.7340770888926916
2007-01-28T22:00:00Z,646.05,661.4,640.9,647.75,44651,55323.8,58.011127919001574,109.04206040392887,72.82200078045676,3.6163939592767047,5.254569537988573,1.638175578711868
2007-02-04T22:00:00Z,647.75,669,646.3,666.85,45531,55909.5,61.96046054521493,165.78051202108304,76.77666008970871,4.9304269076743354,7.801209213304787,2.870782305630452
2007-02-11T22:00:00Z,666.85,672,659.9,669.15,49395,56483.55,62.4188542794661,156.19828764659385,80.60252270649792,5.616184429521199,9.89101284253195,4.274828413010751
2007-02-18T22:00:00Z,669.15,688.05,656,682.65,57204,57080.5,65.07885931936751,183.16347402308773,84.05225668726735,6.574159957673567,12.49252836010271,5.918368402429143
2007-02-25T22:00:00Z,682.65,688.8,639.95,642.35,102346,58860.8,53.0154320670231,33.188531711556145,70.4501818903008,4.204163644524188,11.173572958084378,6.96940931356019
2007-03-04T22:00:00Z,642.35,658.25,632.8,649.4,84869,59520.75,54.60086230026807,53.85062021641666,75.05700142361096,2.88468242014949,10.575262338747052,7.690579918597562
2007-03-11T21:00:00Z,649.4,655.4,636.95,653.4,63324,59061.7,55.517994239218346,62.88718481063601,78.07486126015588,2.091594438289942,10.305072966459988,8.213478528170047
2007-03-18T21:00:00Z,653.4,666.8,652.1,657.4,56523,58034.25,56.46511701152532,72.54741214406825,80.4076557701785,1.6652473586211478,10.29503772644648,8.629790367825333
2007-03-25T21:00:00Z,657.4,669.45,655.75,663.85,56425,56956,58.017416394865926,90.74044458659912,82.32846040445637,1.643674030692889,10.684382906191445,9.040708875498556
2007-04-01T21:00:00Z,663.85,675.6,656.6,673.2,50005,55642.05,60.23111309992666,117.847132554405,84.1359817327414,2.058260917557366,11.613535022445262,9.555274104887896
2007-04-08T21:00:00Z,673.2,685.8,665.41,685.1,54300,56084.4,62.91156201097299,144.2351023539007,85.9544335413092,2.8825350973051886,13.158442976519382,10.275907879214193
2007-04-15T21:00:00Z,685.1,693.8,679.68,691.75,70281,56225.2,64.35731429401832,143.31654943562583,87.84955751793404,3.5787709051131813,14.74937151060567,11.170600605492488
2007-04-22T21:00:00Z,691.75,693.95,670.9,681.55,76205,56220.7,60.4640339933072,97.12172780368975,75.6126076517003,3.0747725322530695,15.014066270808826,11.939293738555756
2007-04-29T21:00:00Z,681.55,690.75,667.76,688.8,51662,55686.65,62.2137750561282,109.88155668358797,79.10469071392777,2.9515212599280893,15.628695313465869,12.67717405353778
2007-05-06T21:00:00Z,688.8,690.95,664.53,671.05,58577,56214.95,55.71276046258152,43.88185654008529,69.32489001173123,1.471207219855481,14.51618307835713,13.04497585850165
2007-05-13T21:00:00Z,671.05,675.32,653.85,661.7,61124,57983.2,52.59503905428326,6.170984925439007,61.46873960992173,-0.24937176706336395,12.733261149672444,12.982632916735808
2007-05-20T21:00:00Z,661.7,665.44,652,656.05,59430,59131.75,50.74698613739388,-28.98112362067885,54.546180071899144,-1.7936548495184734,10.740564354837716,12.534219204356189
2007-05-27T21:00:00Z,656.05,671.75,652.25,671.55,46738,59109.45,55.379067666650755,33.8113863537604,59.36388641943464,-1.792653511521074,10.293402314954847,12.08605582647592
2007-06-03T21:00:00Z,671.55,674.1,644.25,648.7,63395,60048.5,48.184712907714285,-87.39869281045594,51.848044383149315,-3.266471915148685,8.002965932540064,11.26943784768875
2007-06-10T21:00:00Z,648.7,655.85,643.35,655.3,56352,60416.85,50.197241335921525,-57.38894540522145,58.37566417133097,-3.7005436150687956,6.643758328852755,10.34430194392155
2007-06-17T21:00:00Z,655.3,662,648.15,654.2,58487,61108.65,49.849720955042265,-66.86167989970626,50.48369196217669,-3.943129192520974,5.415390453270334,9.358519645791308
2007-06-24T21:00:00Z,654.2,654.65,639.23,649.65,58798,61772,48.35838458715372,-82.53116616695524,44.266177393807546,-4.264161992417339,4.028317155269633,8.292479147686972
2007-07-01T21:00:00Z,649.65,658.85,645.35,655.85,45678,61586.15,50.53017651261568,-45.87394411955735,50.6057471012856,-3.9217761479424293,3.390258962758935,7.312035110701364
2007-07-08T21:00:00Z,655.85,669.25,653.85,666.92,55095,61480.7,54.231252782342565,17.010066323268006,54.5847178352197,-2.861790237536768,3.7347973137804047,6.596587551317173
2007-07-15T21:00:00Z,666.92,686.97,662.88,683.35,50241,58875.45,59.119754732785054,96.87303965137718,59.483632108983606,-1.0590074441017476,5.272828246189988,6.331835690291736
2007-07-22T21:00:00Z,683.35,687.76,657,661.15,62936,57778.8,51.16732920613208,-31.291471677026575,52.902964369273384,-1.3480214688360963,4.646808854246615,5.994830323082711
2007-07-29T21:00:00Z,661.15,675.6,659.35,673,48583,57041.75,54.67227247495501,32.762054694861774,58.48584854026413,-0.7569187550151373,5.04868187931379,5.805600634328927
2007-08-05T21:00:00Z,673,676.92,658.27,672.87,58191,57125.15,54.62595133764359,27.967405376590573,51.37801215164791,-0.4079729427557153,5.295634455884283,5.703607398639998
2007-08-12T21:00:00Z,672.87,672.92,642.12,657.75,69171,57762.45,49.38510755855192,-60.60309698451462,45.47022292498421,-1.1847956288864419,4.222612862531946,5.407408491418388
2007-08-19T21:00:00Z,657.75,669.1,653.55,668.2,64633,58493.85,52.75855941083017,2.882473289384707,51.720657379641786,-0.9919878184869564,4.167423718309692,5.159411536796648
2007-08-26T21:00:00Z,668.2,675.03,661.45,673.24,45526,58055.15,54.33921939519749,39.140115655086205,57.2089047777821,-0.5445343221043419,4.4787436341662215,5.023277956270563
2007-09-02T21:00:00Z,673.24,707.05,671.59,700.65,50104,57046.3,61.82097247216603,203.22595511313943,63.47737529632479,1.4679121487526787,6.858168142211412,5.390255993458733
2007-09-09T21:00:00Z,700.65,717.4,699.4,707.55,59259,56199,63.44477867262751,211.0339427225945,69.76700477253301,3.043524174030316,9.194661210996628,6.151137036966312
2007-09-16T21:00:00Z,707.55,739.55,706.6,731.55,71035,57167.65,68.46825313755083,277.0196681401762,76.47828400866959,5.34708588981561,12.834994399235825,7.4879085094202145
2007-09-23T21:00:00Z,731.55,746.05,722.3,743.65,69379,57707.75,70.65757491803232,237.70991577533303,82.33793602995453,7.214538567507947,16.50608171880515,9.291543151297201
2007-09-30T21:00:00Z,743.65,748.05,720.92,742.6,83837,58843.4,70.20206267819039,179.61407887045377,62.77714558901144,7.8551059218271035,19.11042555358108,11.255319631753977
2007-10-07T21:00:00Z,742.6,754.01,726.77,750.5,76956,59719.7,71.68129759199563,162.03131773846692,71.2972811276691,8.246370440821295,21.563282682780596,13.316912241959301
2007-10-14T21:00:00Z,750.5,771.63,747.55,765.3,96810,62223.3,74.25933932564132,158.30890547829912,77.64667956698916,8.882412773850728,24.41992820927271,15.537515435421984
